Date,Day_str,Destination_Location,Fastest_Route_Distance,Fastest_Route_Name,Fastest_Route_Time,Holiday,Special_Condition,Starting_Location,Sys_Time,Weather,Congestion_Pred
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:01:03,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:01:11,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:01:16,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:01:24,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:01:32,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,12:01:39,Partly Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,12:01:47,Partly Cloudy,slightly congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:03:09,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:03:19,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,12:03:28,Partly Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:03:38,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:03:47,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:03:54,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:04:03,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:04:11,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,12:04:19,Partly Cloudy,smooth
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:04:26,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,12:04:34,Partly Cloudy,highly congested
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,12:04:41,Partly Cloudy,slightly congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:05:57,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:06:04,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,12:06:12,Partly Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:06:20,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:06:28,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:06:38,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:06:46,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:06:53,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:06:59,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:07:07,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,12:07:15,Partly Cloudy,highly congested
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,360,no,no,bar_bq_tonight,12:07:21,Partly Cloudy,congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:08:44,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:08:53,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,12:09:03,Partly Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:09:11,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:09:20,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:09:29,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:09:37,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:09:45,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:09:53,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:10:02,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,12:10:09,Partly Cloudy,highly congested
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,360,no,no,bar_bq_tonight,12:10:17,Partly Cloudy,congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:11:44,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:11:53,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,12:12:03,Partly Cloudy,smooth
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:12:11,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:12:20,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:12:28,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:12:36,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:12:43,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:12:51,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:12:58,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,12:13:06,Partly Cloudy,highly congested
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,360,no,no,bar_bq_tonight,12:13:12,Partly Cloudy,congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:14:32,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:14:40,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,12:14:49,Partly Cloudy,congested
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:14:57,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:15:04,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:15:13,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:15:21,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:15:28,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:15:36,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:15:43,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,180,no,no,salt_and_pepper,12:15:50,Partly Cloudy,congested
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,360,no,no,bar_bq_tonight,12:15:57,Partly Cloudy,congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:17:25,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:17:31,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,12:17:40,Partly Cloudy,congested
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:17:49,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:17:57,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:18:06,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:18:14,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:18:22,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:18:29,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:18:38,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,12:18:45,Partly Cloudy,highly congested
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,360,no,no,bar_bq_tonight,12:18:51,Partly Cloudy,congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:20:11,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:20:20,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,12:20:29,Partly Cloudy,congested
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:20:37,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:20:46,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:20:54,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:21:02,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:21:10,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:21:15,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:21:22,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,12:21:30,Partly Cloudy,highly congested
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,12:21:37,Partly Cloudy,slightly congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:23:00,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:23:09,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,12:23:18,Partly Cloudy,congested
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:23:26,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:23:35,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:23:44,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:23:53,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:24:00,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:24:07,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:24:15,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,12:24:23,Partly Cloudy,highly congested
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,12:24:30,Partly Cloudy,slightly congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:25:54,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:26:02,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,12:26:10,Partly Cloudy,congested
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:26:18,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:26:25,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:26:34,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:26:42,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:26:49,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:26:57,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:27:04,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,240,no,no,salt_and_pepper,12:27:12,Partly Cloudy,highly congested
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,12:27:19,Partly Cloudy,slightly congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:28:46,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:28:53,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,12:29:01,Partly Cloudy,congested
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:29:10,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:29:18,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:29:26,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:29:34,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:29:42,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:29:54,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:30:02,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,12:30:08,Partly Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,12:30:14,Partly Cloudy,slightly congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:31:29,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:31:40,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,12:31:49,Partly Cloudy,congested
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:31:58,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:32:07,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:32:15,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:32:24,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:32:32,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:32:39,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:32:46,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,180,no,no,salt_and_pepper,12:32:53,Partly Cloudy,congested
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,12:33:00,Partly Cloudy,slightly congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:34:20,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:34:27,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,12:34:35,Partly Cloudy,congested
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:34:44,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:34:53,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:35:03,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:35:12,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:35:19,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:35:28,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:35:36,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,12:35:44,Partly Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,12:35:52,Partly Cloudy,slightly congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:37:12,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:37:20,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,12:37:28,Partly Cloudy,congested
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:37:35,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:37:44,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:37:53,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:38:01,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:38:08,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:38:16,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,12:38:25,Partly Cloudy,slightly congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,12:38:32,Partly Cloudy,smooth
13/02/2020,Thursday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,12:38:39,Partly Cloudy,slightly congested
13/02/2020,Thursday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,12:42:01,Partly Cloudy,highly congested
13/02/2020,Thursday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,12:42:11,Partly Cloudy,highly congested
13/02/2020,Thursday,jamia_masjid,1400,Nazim-ud-din Rd,180,no,no,pak_turk_maarif_international_school,12:42:20,Partly Cloudy,congested
13/02/2020,Thursday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,12:42:30,Partly Cloudy,smooth
13/02/2020,Thursday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,12:42:38,Partly Cloudy,smooth
13/02/2020,Thursday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,12:42:46,Partly Cloudy,highly congested
13/02/2020,Thursday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,12:42:54,Partly Cloudy,highly congested
13/02/2020,Thursday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,12:43:02,Partly Cloudy,smooth
13/02/2020,Thursday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,12:43:09,Partly Cloudy,slightly congested
13/02/2020,Thursday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,12:43:17,Partly Cloudy,congested
13/02/2020,Thursday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,12:43:24,Partly Cloudy,smooth
